owner,name,obf
net.minecraft.world.entity.animal.Bee,int,POISON_SECONDS_NORMAL
net.minecraft.world.entity.animal.Bee,int,POISON_SECONDS_HARD
net.minecraft.world.entity.animal.Bee,int,TOO_FAR_DISTANCE
net.minecraft.world.entity.animal.Bee,int,HIVE_CLOSE_ENOUGH_DISTANCE
net.minecraft.world.entity.animal.Bee,int,PATHFIND_TO_HIVE_WHEN_CLOSER_THAN
net.minecraft.world.entity.animal.Bee,int,HIVE_SEARCH_DISTANCE
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_CROPS_GROWN_SINCE_POLLINATION
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_CANNOT_ENTER_HIVE_TICKS
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_TICKS_SINCE_POLLINATION
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_HAS_STUNG
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_HAS_NECTAR
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_FLOWER_POS
net.minecraft.world.entity.animal.Bee,java.lang.String,TAG_HIVE_POS
net.minecraft.world.entity.animal.Bee,net.minecraft.util.valueproviders.UniformInt,PERSISTENT_ANGER_TIME
net.minecraft.world.entity.animal.Bee,java.util.UUID,persistentAngerTarget
net.minecraft.world.entity.animal.Bee,float,rollAmount
net.minecraft.world.entity.animal.Bee,float,rollAmountO
net.minecraft.world.entity.animal.Bee,int,timeSinceSting
net.minecraft.world.entity.animal.Bee,int,ticksWithoutNectarSinceExitingHive
net.minecraft.world.entity.animal.Bee,int,stayOutOfHiveCountdown
net.minecraft.world.entity.animal.Bee,int,numCropsGrownSincePollination
net.minecraft.world.entity.animal.Bee,int,COOLDOWN_BEFORE_LOCATING_NEW_HIVE
net.minecraft.world.entity.animal.Bee,int,remainingCooldownBeforeLocatingNewHive
net.minecraft.world.entity.animal.Bee,int,COOLDOWN_BEFORE_LOCATING_NEW_FLOWER
net.minecraft.world.entity.animal.Bee,int,remainingCooldownBeforeLocatingNewFlower
net.minecraft.world.entity.animal.Bee,net.minecraft.core.BlockPos,savedFlowerPos
net.minecraft.world.entity.animal.Bee,net.minecraft.core.BlockPos,hivePos
net.minecraft.world.entity.animal.Bee,net.minecraft.world.entity.animal.Bee$BeePollinateGoal,beePollinateGoal
net.minecraft.world.entity.animal.Bee,net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,goToHiveGoal
net.minecraft.world.entity.animal.Bee,net.minecraft.world.entity.animal.Bee$BeeGoToKnownFlowerGoal,goToKnownFlowerGoal
net.minecraft.world.entity.animal.Bee,int,underWaterTicks
net.minecraft.world.entity.animal.Bee$1,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BaseBeeGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeAttackGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeEnterHiveGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,int,MAX_TRAVELLING_TICKS
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,int,travellingTicks
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,int,MAX_BLACKLISTED_TARGETS
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,java.util.List,blacklistedTargets
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,net.minecraft.world.level.pathfinder.Path,lastPath
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,int,TICKS_BEFORE_HIVE_DROP
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,int,ticksStuck
net.minecraft.world.entity.animal.Bee$BeeGoToHiveGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeGoToKnownFlowerGoal,int,MAX_TRAVELLING_TICKS
net.minecraft.world.entity.animal.Bee$BeeGoToKnownFlowerGoal,int,travellingTicks
net.minecraft.world.entity.animal.Bee$BeeGoToKnownFlowerGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeGrowCropGoal,int,GROW_CHANCE
net.minecraft.world.entity.animal.Bee$BeeGrowCropGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeHurtByOtherGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeLocateHiveGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeLookControl,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,MIN_POLLINATION_TICKS
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,MIN_FIND_FLOWER_RETRY_COOLDOWN
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,MAX_FIND_FLOWER_RETRY_COOLDOWN
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,java.util.function.Predicate,VALID_POLLINATION_BLOCKS
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,double,ARRIVAL_THRESHOLD
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,POSITION_CHANGE_CHANCE
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,float,SPEED_MODIFIER
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,float,HOVER_HEIGHT_WITHIN_FLOWER
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,float,HOVER_POS_OFFSET
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,successfulPollinatingTicks
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,lastSoundPlayedTick
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,boolean,pollinating
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,net.minecraft.world.phys.Vec3,hoverPos
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,pollinatingTicks
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,int,MAX_POLLINATING_TICKS
net.minecraft.world.entity.animal.Bee$BeePollinateGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Bee$BeeWanderGoal,int,WANDER_THRESHOLD
net.minecraft.world.entity.animal.Bee$BeeWanderGoal,net.minecraft.world.entity.animal.Bee,this$0
net.minecraft.world.entity.animal.Cat,double,TEMPT_SPEED_MOD
net.minecraft.world.entity.animal.Cat,double,WALK_SPEED_MOD
net.minecraft.world.entity.animal.Cat,double,SPRINT_SPEED_MOD
net.minecraft.world.entity.animal.Cat,net.minecraft.world.item.crafting.Ingredient,TEMPT_INGREDIENT
net.minecraft.world.entity.animal.Cat,net.minecraft.network.syncher.EntityDataAccessor,DATA_VARIANT_ID
net.minecraft.world.entity.animal.Cat,net.minecraft.network.syncher.EntityDataAccessor,IS_LYING
net.minecraft.world.entity.animal.Cat,net.minecraft.network.syncher.EntityDataAccessor,RELAX_STATE_ONE
net.minecraft.world.entity.animal.Cat,net.minecraft.network.syncher.EntityDataAccessor,DATA_COLLAR_COLOR
net.minecraft.world.entity.animal.Cat,net.minecraft.world.entity.animal.Cat$CatAvoidEntityGoal,avoidPlayersGoal
net.minecraft.world.entity.animal.Cat,net.minecraft.world.entity.ai.goal.TemptGoal,temptGoal
net.minecraft.world.entity.animal.Cat,float,lieDownAmount
net.minecraft.world.entity.animal.Cat,float,lieDownAmountO
net.minecraft.world.entity.animal.Cat,float,lieDownAmountTail
net.minecraft.world.entity.animal.Cat,float,lieDownAmountOTail
net.minecraft.world.entity.animal.Cat,float,relaxStateOneAmount
net.minecraft.world.entity.animal.Cat,float,relaxStateOneAmountO
net.minecraft.world.entity.animal.Cat$CatAvoidEntityGoal,net.minecraft.world.entity.animal.Cat,cat
net.minecraft.world.entity.animal.Cat$CatRelaxOnOwnerGoal,net.minecraft.world.entity.animal.Cat,cat
net.minecraft.world.entity.animal.Cat$CatRelaxOnOwnerGoal,net.minecraft.world.entity.player.Player,ownerPlayer
net.minecraft.world.entity.animal.Cat$CatRelaxOnOwnerGoal,net.minecraft.core.BlockPos,goalPos
net.minecraft.world.entity.animal.Cat$CatRelaxOnOwnerGoal,int,onBedTicks
net.minecraft.world.entity.animal.Cat$CatTemptGoal,net.minecraft.world.entity.player.Player,selectedPlayer
net.minecraft.world.entity.animal.Cat$CatTemptGoal,net.minecraft.world.entity.animal.Cat,cat
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceLocation,texture
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,TABBY
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,BLACK
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,RED
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,SIAMESE
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,BRITISH_SHORTHAIR
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,CALICO
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,PERSIAN
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,RAGDOLL
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,WHITE
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,JELLIE
net.minecraft.world.entity.animal.CatVariant,net.minecraft.resources.ResourceKey,ALL_BLACK
net.minecraft.world.entity.animal.Chicken,net.minecraft.world.item.crafting.Ingredient,FOOD_ITEMS
net.minecraft.world.entity.animal.Chicken,float,flap
net.minecraft.world.entity.animal.Chicken,float,flapSpeed
net.minecraft.world.entity.animal.Chicken,float,oFlapSpeed
net.minecraft.world.entity.animal.Chicken,float,oFlap
net.minecraft.world.entity.animal.Chicken,float,flapping
net.minecraft.world.entity.animal.Chicken,float,nextFlap
net.minecraft.world.entity.animal.Chicken,int,eggTime
net.minecraft.world.entity.animal.Chicken,boolean,isChickenJockey
net.minecraft.world.entity.animal.Dolphin,net.minecraft.network.syncher.EntityDataAccessor,TREASURE_POS
net.minecraft.world.entity.animal.Dolphin,net.minecraft.network.syncher.EntityDataAccessor,GOT_FISH
net.minecraft.world.entity.animal.Dolphin,net.minecraft.network.syncher.EntityDataAccessor,MOISTNESS_LEVEL
net.minecraft.world.entity.animal.Dolphin,net.minecraft.world.entity.ai.targeting.TargetingConditions,SWIM_WITH_PLAYER_TARGETING
net.minecraft.world.entity.animal.Dolphin,int,TOTAL_AIR_SUPPLY
net.minecraft.world.entity.animal.Dolphin,int,TOTAL_MOISTNESS_LEVEL
net.minecraft.world.entity.animal.Dolphin,java.util.function.Predicate,ALLOWED_ITEMS
net.minecraft.world.entity.animal.Dolphin$DolphinSwimToTreasureGoal,net.minecraft.world.entity.animal.Dolphin,dolphin
net.minecraft.world.entity.animal.Dolphin$DolphinSwimToTreasureGoal,boolean,stuck
net.minecraft.world.entity.animal.Dolphin$DolphinSwimWithPlayerGoal,net.minecraft.world.entity.animal.Dolphin,dolphin
net.minecraft.world.entity.animal.Dolphin$DolphinSwimWithPlayerGoal,double,speedModifier
net.minecraft.world.entity.animal.Dolphin$DolphinSwimWithPlayerGoal,net.minecraft.world.entity.player.Player,player
net.minecraft.world.entity.animal.Dolphin$PlayWithItemsGoal,int,cooldown
net.minecraft.world.entity.animal.Dolphin$PlayWithItemsGoal,net.minecraft.world.entity.animal.Dolphin,this$0
net.minecraft.world.entity.animal.Fox,net.minecraft.network.syncher.EntityDataAccessor,DATA_TYPE_ID
net.minecraft.world.entity.animal.Fox,net.minecraft.network.syncher.EntityDataAccessor,DATA_FLAGS_ID
net.minecraft.world.entity.animal.Fox,int,FLAG_SITTING
net.minecraft.world.entity.animal.Fox,int,FLAG_CROUCHING
net.minecraft.world.entity.animal.Fox,int,FLAG_INTERESTED
net.minecraft.world.entity.animal.Fox,int,FLAG_POUNCING
net.minecraft.world.entity.animal.Fox,int,FLAG_SLEEPING
net.minecraft.world.entity.animal.Fox,int,FLAG_FACEPLANTED
net.minecraft.world.entity.animal.Fox,int,FLAG_DEFENDING
net.minecraft.world.entity.animal.Fox,net.minecraft.network.syncher.EntityDataAccessor,DATA_TRUSTED_ID_0
net.minecraft.world.entity.animal.Fox,net.minecraft.network.syncher.EntityDataAccessor,DATA_TRUSTED_ID_1
net.minecraft.world.entity.animal.Fox,java.util.function.Predicate,ALLOWED_ITEMS
net.minecraft.world.entity.animal.Fox,java.util.function.Predicate,TRUSTED_TARGET_SELECTOR
net.minecraft.world.entity.animal.Fox,java.util.function.Predicate,STALKABLE_PREY
net.minecraft.world.entity.animal.Fox,java.util.function.Predicate,AVOID_PLAYERS
net.minecraft.world.entity.animal.Fox,int,MIN_TICKS_BEFORE_EAT
net.minecraft.world.entity.animal.Fox,net.minecraft.world.entity.ai.goal.Goal,landTargetGoal
net.minecraft.world.entity.animal.Fox,net.minecraft.world.entity.ai.goal.Goal,turtleEggTargetGoal
net.minecraft.world.entity.animal.Fox,net.minecraft.world.entity.ai.goal.Goal,fishTargetGoal
net.minecraft.world.entity.animal.Fox,float,interestedAngle
net.minecraft.world.entity.animal.Fox,float,interestedAngleO
net.minecraft.world.entity.animal.Fox,float,crouchAmount
net.minecraft.world.entity.animal.Fox,float,crouchAmountO
net.minecraft.world.entity.animal.Fox,int,ticksSinceEaten
net.minecraft.world.entity.animal.Fox$DefendTrustedTargetGoal,net.minecraft.world.entity.LivingEntity,trustedLastHurtBy
net.minecraft.world.entity.animal.Fox$DefendTrustedTargetGoal,net.minecraft.world.entity.LivingEntity,trustedLastHurt
net.minecraft.world.entity.animal.Fox$DefendTrustedTargetGoal,int,timestamp
net.minecraft.world.entity.animal.Fox$DefendTrustedTargetGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FaceplantGoal,int,countdown
net.minecraft.world.entity.animal.Fox$FaceplantGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxAlertableEntitiesSelector,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxBehaviorGoal,net.minecraft.world.entity.ai.targeting.TargetingConditions,alertableTargeting
net.minecraft.world.entity.animal.Fox$FoxBehaviorGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxBreedGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxEatBerriesGoal,int,WAIT_TICKS
net.minecraft.world.entity.animal.Fox$FoxEatBerriesGoal,int,ticksWaited
net.minecraft.world.entity.animal.Fox$FoxEatBerriesGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxFloatGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxFollowParentGoal,net.minecraft.world.entity.animal.Fox,fox
net.minecraft.world.entity.animal.Fox$FoxFollowParentGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxGroupData,net.minecraft.world.entity.animal.Fox$Type,type
net.minecraft.world.entity.animal.Fox$FoxLookAtPlayerGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxLookControl,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxMeleeAttackGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxMoveControl,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxPanicGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxPounceGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxSearchForItemsGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$FoxStrollThroughVillageGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$PerchAndSearchGoal,double,relX
net.minecraft.world.entity.animal.Fox$PerchAndSearchGoal,double,relZ
net.minecraft.world.entity.animal.Fox$PerchAndSearchGoal,int,lookTime
net.minecraft.world.entity.animal.Fox$PerchAndSearchGoal,int,looksRemaining
net.minecraft.world.entity.animal.Fox$PerchAndSearchGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$SeekShelterGoal,int,interval
net.minecraft.world.entity.animal.Fox$SeekShelterGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$SleepGoal,int,WAIT_TIME_BEFORE_SLEEP
net.minecraft.world.entity.animal.Fox$SleepGoal,int,countdown
net.minecraft.world.entity.animal.Fox$SleepGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$StalkPreyGoal,net.minecraft.world.entity.animal.Fox,this$0
net.minecraft.world.entity.animal.Fox$Type,net.minecraft.world.entity.animal.Fox$Type,RED
net.minecraft.world.entity.animal.Fox$Type,net.minecraft.world.entity.animal.Fox$Type,SNOW
net.minecraft.world.entity.animal.Fox$Type,net.minecraft.util.StringRepresentable$EnumCodec,CODEC
net.minecraft.world.entity.animal.Fox$Type,java.util.function.IntFunction,BY_ID
net.minecraft.world.entity.animal.Fox$Type,int,id
net.minecraft.world.entity.animal.Fox$Type,java.lang.String,name
net.minecraft.world.entity.animal.Fox$Type,net.minecraft.world.entity.animal.Fox$Type[],$VALUES
net.minecraft.world.entity.animal.FrogVariant,net.minecraft.resources.ResourceLocation,texture
net.minecraft.world.entity.animal.FrogVariant,net.minecraft.world.entity.animal.FrogVariant,TEMPERATE
net.minecraft.world.entity.animal.FrogVariant,net.minecraft.world.entity.animal.FrogVariant,WARM
net.minecraft.world.entity.animal.FrogVariant,net.minecraft.world.entity.animal.FrogVariant,COLD
net.minecraft.world.entity.animal.IronGolem,net.minecraft.network.syncher.EntityDataAccessor,DATA_FLAGS_ID
net.minecraft.world.entity.animal.IronGolem,int,IRON_INGOT_HEAL_AMOUNT
net.minecraft.world.entity.animal.IronGolem,int,attackAnimationTick
net.minecraft.world.entity.animal.IronGolem,int,offerFlowerTick
net.minecraft.world.entity.animal.IronGolem,net.minecraft.util.valueproviders.UniformInt,PERSISTENT_ANGER_TIME
net.minecraft.world.entity.animal.IronGolem,int,remainingPersistentAngerTime
net.minecraft.world.entity.animal.IronGolem,java.util.UUID,persistentAngerTarget
net.minecraft.world.entity.animal.IronGolem$Crackiness,net.minecraft.world.entity.animal.IronGolem$Crackiness,NONE
net.minecraft.world.entity.animal.IronGolem$Crackiness,net.minecraft.world.entity.animal.IronGolem$Crackiness,LOW
net.minecraft.world.entity.animal.IronGolem$Crackiness,net.minecraft.world.entity.animal.IronGolem$Crackiness,MEDIUM
net.minecraft.world.entity.animal.IronGolem$Crackiness,net.minecraft.world.entity.animal.IronGolem$Crackiness,HIGH
net.minecraft.world.entity.animal.IronGolem$Crackiness,java.util.List,BY_DAMAGE
net.minecraft.world.entity.animal.IronGolem$Crackiness,float,fraction
net.minecraft.world.entity.animal.IronGolem$Crackiness,net.minecraft.world.entity.animal.IronGolem$Crackiness[],$VALUES
net.minecraft.world.entity.animal.MushroomCow,net.minecraft.network.syncher.EntityDataAccessor,DATA_TYPE
net.minecraft.world.entity.animal.MushroomCow,int,MUTATE_CHANCE
net.minecraft.world.entity.animal.MushroomCow,net.minecraft.world.effect.MobEffect,effect
net.minecraft.world.entity.animal.MushroomCow,int,effectDuration
net.minecraft.world.entity.animal.MushroomCow,java.util.UUID,lastLightningBoltUUID
net.minecraft.world.entity.animal.MushroomCow$MushroomType,net.minecraft.world.entity.animal.MushroomCow$MushroomType,RED
net.minecraft.world.entity.animal.MushroomCow$MushroomType,net.minecraft.world.entity.animal.MushroomCow$MushroomType,BROWN
net.minecraft.world.entity.animal.MushroomCow$MushroomType,net.minecraft.util.StringRepresentable$EnumCodec,CODEC
net.minecraft.world.entity.animal.MushroomCow$MushroomType,java.lang.String,type
net.minecraft.world.entity.animal.MushroomCow$MushroomType,net.minecraft.world.level.block.state.BlockState,blockState
net.minecraft.world.entity.animal.MushroomCow$MushroomType,net.minecraft.world.entity.animal.MushroomCow$MushroomType[],$VALUES
net.minecraft.world.entity.animal.Ocelot,double,CROUCH_SPEED_MOD
net.minecraft.world.entity.animal.Ocelot,double,WALK_SPEED_MOD
net.minecraft.world.entity.animal.Ocelot,double,SPRINT_SPEED_MOD
net.minecraft.world.entity.animal.Ocelot,net.minecraft.world.item.crafting.Ingredient,TEMPT_INGREDIENT
net.minecraft.world.entity.animal.Ocelot,net.minecraft.network.syncher.EntityDataAccessor,DATA_TRUSTING
net.minecraft.world.entity.animal.Ocelot,net.minecraft.world.entity.animal.Ocelot$OcelotAvoidEntityGoal,ocelotAvoidPlayersGoal
net.minecraft.world.entity.animal.Ocelot,net.minecraft.world.entity.animal.Ocelot$OcelotTemptGoal,temptGoal
net.minecraft.world.entity.animal.Ocelot$OcelotAvoidEntityGoal,net.minecraft.world.entity.animal.Ocelot,ocelot
net.minecraft.world.entity.animal.Ocelot$OcelotTemptGoal,net.minecraft.world.entity.animal.Ocelot,ocelot
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,UNHAPPY_COUNTER
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,SNEEZE_COUNTER
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,EAT_COUNTER
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,MAIN_GENE_ID
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,HIDDEN_GENE_ID
net.minecraft.world.entity.animal.Panda,net.minecraft.network.syncher.EntityDataAccessor,DATA_ID_FLAGS
net.minecraft.world.entity.animal.Panda,net.minecraft.world.entity.ai.targeting.TargetingConditions,BREED_TARGETING
net.minecraft.world.entity.animal.Panda,int,FLAG_SNEEZE
net.minecraft.world.entity.animal.Panda,int,FLAG_ROLL
net.minecraft.world.entity.animal.Panda,int,FLAG_SIT
net.minecraft.world.entity.animal.Panda,int,FLAG_ON_BACK
net.minecraft.world.entity.animal.Panda,int,EAT_TICK_INTERVAL
net.minecraft.world.entity.animal.Panda,int,TOTAL_ROLL_STEPS
net.minecraft.world.entity.animal.Panda,int,TOTAL_UNHAPPY_TIME
net.minecraft.world.entity.animal.Panda,boolean,gotBamboo
net.minecraft.world.entity.animal.Panda,boolean,didBite
net.minecraft.world.entity.animal.Panda,int,rollCounter
net.minecraft.world.entity.animal.Panda,net.minecraft.world.phys.Vec3,rollDelta
net.minecraft.world.entity.animal.Panda,float,sitAmount
net.minecraft.world.entity.animal.Panda,float,sitAmountO
net.minecraft.world.entity.animal.Panda,float,onBackAmount
net.minecraft.world.entity.animal.Panda,float,onBackAmountO
net.minecraft.world.entity.animal.Panda,float,rollAmount
net.minecraft.world.entity.animal.Panda,float,rollAmountO
net.minecraft.world.entity.animal.Panda,net.minecraft.world.entity.animal.Panda$PandaLookAtPlayerGoal,lookAtPlayerGoal
net.minecraft.world.entity.animal.Panda,java.util.function.Predicate,PANDA_ITEMS
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,NORMAL
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,LAZY
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,WORRIED
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,PLAYFUL
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,BROWN
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,WEAK
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene,AGGRESSIVE
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.util.StringRepresentable$EnumCodec,CODEC
net.minecraft.world.entity.animal.Panda$Gene,java.util.function.IntFunction,BY_ID
net.minecraft.world.entity.animal.Panda$Gene,int,MAX_GENE
net.minecraft.world.entity.animal.Panda$Gene,int,id
net.minecraft.world.entity.animal.Panda$Gene,java.lang.String,name
net.minecraft.world.entity.animal.Panda$Gene,boolean,isRecessive
net.minecraft.world.entity.animal.Panda$Gene,net.minecraft.world.entity.animal.Panda$Gene[],$VALUES
net.minecraft.world.entity.animal.Panda$PandaAttackGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaAvoidGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaBreedGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaBreedGoal,int,unhappyCooldown
net.minecraft.world.entity.animal.Panda$PandaHurtByTargetGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaLieOnBackGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaLieOnBackGoal,int,cooldown
net.minecraft.world.entity.animal.Panda$PandaLookAtPlayerGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaMoveControl,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaPanicGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaRollGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Panda$PandaSitGoal,int,cooldown
net.minecraft.world.entity.animal.Panda$PandaSitGoal,net.minecraft.world.entity.animal.Panda,this$0
net.minecraft.world.entity.animal.Panda$PandaSneezeGoal,net.minecraft.world.entity.animal.Panda,panda
net.minecraft.world.entity.animal.Parrot,net.minecraft.network.syncher.EntityDataAccessor,DATA_VARIANT_ID
net.minecraft.world.entity.animal.Parrot,java.util.function.Predicate,NOT_PARROT_PREDICATE
net.minecraft.world.entity.animal.Parrot,net.minecraft.world.item.Item,POISONOUS_FOOD
net.minecraft.world.entity.animal.Parrot,java.util.Set,TAME_FOOD
net.minecraft.world.entity.animal.Parrot,java.util.Map,MOB_SOUND_MAP
net.minecraft.world.entity.animal.Parrot,float,flap
net.minecraft.world.entity.animal.Parrot,float,flapSpeed
net.minecraft.world.entity.animal.Parrot,float,oFlapSpeed
net.minecraft.world.entity.animal.Parrot,float,oFlap
net.minecraft.world.entity.animal.Parrot,float,flapping
net.minecraft.world.entity.animal.Parrot,float,nextFlap
net.minecraft.world.entity.animal.Parrot,boolean,partyParrot
net.minecraft.world.entity.animal.Parrot,net.minecraft.core.BlockPos,jukebox
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant,RED_BLUE
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant,BLUE
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant,GREEN
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant,YELLOW_BLUE
net.minecraft.world.entity.animal.Parrot$Variant,net.minecraft.world.entity.animal.Parrot$Variant,GRAY
net.minecraft.world.entity.animal.Parrot$Variant,com.mojang.serialization.Codec,CODEC
net.minecraft.world.entity.animal.Parrot$Variant,java.util.function.IntFunction,BY_ID
net.minecraft.world.entity.animal.Parrot$Variant,int,id
net.minecraft.world.entity.animal.Parrot$Variant,java.lang.String,name
