name,obf
net.minecraft.network.protocol.game.ClientboundSetTimePacket,yi
net.minecraft.network.protocol.game.ClientboundSetTitleTextPacket,yj
net.minecraft.network.protocol.game.ClientboundSetTitlesAnimationPacket,yk
net.minecraft.network.protocol.game.ClientboundSoundEntityPacket,yl
net.minecraft.network.protocol.game.ClientboundSoundPacket,ym
net.minecraft.network.protocol.game.ClientboundStopSoundPacket,yn
net.minecraft.network.protocol.game.ClientboundSystemChatPacket,yo
net.minecraft.network.protocol.game.ClientboundTabListPacket,yp
net.minecraft.network.protocol.game.ClientboundTagQueryPacket,yq
net.minecraft.network.protocol.game.ClientboundTakeItemEntityPacket,yr
net.minecraft.network.protocol.game.ClientboundTeleportEntityPacket,ys
net.minecraft.network.protocol.game.ClientboundUpdateAdvancementsPacket,yt
net.minecraft.network.protocol.game.ClientboundUpdateAttributesPacket,yu
net.minecraft.network.protocol.game.ClientboundUpdateAttributesPacket$AttributeSnapshot,yu$a
net.minecraft.network.protocol.game.ClientboundUpdateEnabledFeaturesPacket,yv
net.minecraft.network.protocol.game.ClientboundUpdateMobEffectPacket,yw
net.minecraft.network.protocol.game.ClientboundUpdateRecipesPacket,yx
net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket,yy
net.minecraft.network.protocol.game.DebugEntityNameGenerator,yz
net.minecraft.network.protocol.game.DebugPackets,za
net.minecraft.network.protocol.game.ServerGamePacketListener,zb
net.minecraft.network.protocol.game.ServerPacketListener,zc
net.minecraft.network.protocol.game.ServerboundAcceptTeleportationPacket,zd
net.minecraft.network.protocol.game.ServerboundBlockEntityTagQuery,ze
net.minecraft.network.protocol.game.ServerboundChangeDifficultyPacket,zf
net.minecraft.network.protocol.game.ServerboundChatAckPacket,zg
net.minecraft.network.protocol.game.ServerboundChatCommandPacket,zh
net.minecraft.network.protocol.game.ServerboundChatPacket,zi
net.minecraft.network.protocol.game.ServerboundChatSessionUpdatePacket,zj
net.minecraft.network.protocol.game.ServerboundClientCommandPacket,zk
net.minecraft.network.protocol.game.ServerboundClientCommandPacket$Action,zk$a
net.minecraft.network.protocol.game.ServerboundClientInformationPacket,zl
net.minecraft.network.protocol.game.ServerboundCommandSuggestionPacket,zm
net.minecraft.network.protocol.game.ServerboundContainerButtonClickPacket,zn
net.minecraft.network.protocol.game.ServerboundContainerClickPacket,zo
net.minecraft.network.protocol.game.ServerboundContainerClosePacket,zp
net.minecraft.network.protocol.game.ServerboundCustomPayloadPacket,zq
net.minecraft.network.protocol.game.ServerboundEditBookPacket,zr
net.minecraft.network.protocol.game.ServerboundEntityTagQuery,zs
net.minecraft.network.protocol.game.ServerboundInteractPacket,zt
net.minecraft.network.protocol.game.ServerboundInteractPacket$1,zt$1
net.minecraft.network.protocol.game.ServerboundInteractPacket$Action,zt$a
net.minecraft.network.protocol.game.ServerboundInteractPacket$ActionType,zt$b
net.minecraft.network.protocol.game.ServerboundInteractPacket$Handler,zt$c
net.minecraft.network.protocol.game.ServerboundInteractPacket$InteractionAction,zt$d
net.minecraft.network.protocol.game.ServerboundInteractPacket$InteractionAtLocationAction,zt$e
net.minecraft.network.protocol.game.ServerboundJigsawGeneratePacket,zu
net.minecraft.network.protocol.game.ServerboundKeepAlivePacket,zv
net.minecraft.network.protocol.game.ServerboundLockDifficultyPacket,zw
net.minecraft.network.protocol.game.ServerboundMovePlayerPacket,zx
net.minecraft.network.protocol.game.ServerboundMovePlayerPacket$Pos,zx$a
net.minecraft.network.protocol.game.ServerboundMovePlayerPacket$PosRot,zx$b
net.minecraft.network.protocol.game.ServerboundMovePlayerPacket$Rot,zx$c
net.minecraft.network.protocol.game.ServerboundMovePlayerPacket$StatusOnly,zx$d
net.minecraft.network.protocol.game.ServerboundMoveVehiclePacket,zy
net.minecraft.network.protocol.game.ServerboundPaddleBoatPacket,zz
net.minecraft.network.protocol.game.ServerboundPickItemPacket,aaa
net.minecraft.network.protocol.game.ServerboundPlaceRecipePacket,aab
net.minecraft.network.protocol.game.ServerboundPlayerAbilitiesPacket,aac
net.minecraft.network.protocol.game.ServerboundPlayerActionPacket,aad
net.minecraft.network.protocol.game.ServerboundPlayerActionPacket$Action,aad$a
net.minecraft.network.protocol.game.ServerboundPlayerCommandPacket,aae
net.minecraft.network.protocol.game.ServerboundPlayerCommandPacket$Action,aae$a
net.minecraft.network.protocol.game.ServerboundPlayerInputPacket,aaf
net.minecraft.network.protocol.game.ServerboundPongPacket,aag
net.minecraft.network.protocol.game.ServerboundRecipeBookChangeSettingsPacket,aah
net.minecraft.network.protocol.game.ServerboundRecipeBookSeenRecipePacket,aai
net.minecraft.network.protocol.game.ServerboundRenameItemPacket,aaj
net.minecraft.network.protocol.game.ServerboundResourcePackPacket,aak
net.minecraft.network.protocol.game.ServerboundResourcePackPacket$Action,aak$a
net.minecraft.network.protocol.game.ServerboundSeenAdvancementsPacket,aal
net.minecraft.network.protocol.game.ServerboundSeenAdvancementsPacket$Action,aal$a
net.minecraft.network.protocol.game.ServerboundSelectTradePacket,aam
net.minecraft.network.protocol.game.ServerboundSetBeaconPacket,aan
net.minecraft.network.protocol.game.ServerboundSetCarriedItemPacket,aao
net.minecraft.network.protocol.game.ServerboundSetCommandBlockPacket,aap
net.minecraft.network.protocol.game.ServerboundSetCommandMinecartPacket,aaq
net.minecraft.network.protocol.game.ServerboundSetCreativeModeSlotPacket,aar
net.minecraft.network.protocol.game.ServerboundSetJigsawBlockPacket,aas
net.minecraft.network.protocol.game.ServerboundSetStructureBlockPacket,aat
net.minecraft.network.protocol.game.ServerboundSignUpdatePacket,aau
net.minecraft.network.protocol.game.ServerboundSwingPacket,aav
net.minecraft.network.protocol.game.ServerboundTeleportToEntityPacket,aaw
net.minecraft.network.protocol.game.ServerboundUseItemOnPacket,aax
net.minecraft.network.protocol.game.ServerboundUseItemPacket,aay
net.minecraft.network.protocol.game.VecDeltaCodec,aaz
net.minecraft.network.protocol.game.package-info,aba
net.minecraft.network.protocol.handshake.ClientIntentionPacket,abb
net.minecraft.network.protocol.handshake.ServerHandshakePacketListener,abc
net.minecraft.network.protocol.handshake.package-info,abd
net.minecraft.network.protocol.login.ClientLoginPacketListener,abe
net.minecraft.network.protocol.login.ClientboundCustomQueryPacket,abf
net.minecraft.network.protocol.login.ClientboundGameProfilePacket,abg
net.minecraft.network.protocol.login.ClientboundHelloPacket,abh
net.minecraft.network.protocol.login.ClientboundLoginCompressionPacket,abi
net.minecraft.network.protocol.login.ClientboundLoginDisconnectPacket,abj
net.minecraft.network.protocol.login.ServerLoginPacketListener,abk
net.minecraft.network.protocol.login.ServerboundCustomQueryPacket,abl
net.minecraft.network.protocol.login.ServerboundHelloPacket,abm
net.minecraft.network.protocol.login.ServerboundKeyPacket,abn
net.minecraft.network.protocol.login.package-info,abo
net.minecraft.network.protocol.package-info,abp
net.minecraft.network.protocol.status.ClientStatusPacketListener,abq
net.minecraft.network.protocol.status.ClientboundPongResponsePacket,abr
net.minecraft.network.protocol.status.ClientboundStatusResponsePacket,abs
net.minecraft.network.protocol.status.ServerStatus,abt
net.minecraft.network.protocol.status.ServerStatus$Favicon,abt$a
net.minecraft.network.protocol.status.ServerStatus$Players,abt$b
net.minecraft.network.protocol.status.ServerStatus$Version,abt$c
net.minecraft.network.protocol.status.ServerStatusPacketListener,abu
net.minecraft.network.protocol.status.ServerboundPingRequestPacket,abv
net.minecraft.network.protocol.status.ServerboundStatusRequestPacket,abw
net.minecraft.network.protocol.status.package-info,abx
net.minecraft.network.syncher.EntityDataAccessor,aby
net.minecraft.network.syncher.EntityDataSerializer,abz
net.minecraft.network.syncher.EntityDataSerializer$1,abz$1
net.minecraft.network.syncher.EntityDataSerializer$ForValueType,abz$a
net.minecraft.network.syncher.EntityDataSerializers,aca
net.minecraft.network.syncher.EntityDataSerializers$1,aca$1
net.minecraft.network.syncher.EntityDataSerializers$2,aca$2
net.minecraft.network.syncher.EntityDataSerializers$3,aca$3
net.minecraft.network.syncher.EntityDataSerializers$4,aca$4
net.minecraft.network.syncher.EntityDataSerializers$5,aca$5
net.minecraft.network.syncher.EntityDataSerializers$6,aca$6
net.minecraft.network.syncher.EntityDataSerializers$7,aca$7
net.minecraft.network.syncher.SynchedEntityData,acb
net.minecraft.network.syncher.SynchedEntityData$DataItem,acb$a
net.minecraft.network.syncher.SynchedEntityData$DataValue,acb$b
net.minecraft.network.syncher.package-info,acc
net.minecraft.obfuscate.DontObfuscate,net.minecraft.obfuscate.DontObfuscate
net.minecraft.obfuscate.package-info,acd
net.minecraft.package-info,ace
net.minecraft.realms.DisconnectedRealmsScreen,gaj
net.minecraft.realms.RealmsConnect,gak
net.minecraft.realms.RealmsConnect$1,gak$1
net.minecraft.realms.RealmsLabel,gal
net.minecraft.realms.RealmsObjectSelectionList,gam
net.minecraft.realms.RealmsScreen,gan
net.minecraft.realms.RepeatedNarrator,gao
net.minecraft.realms.RepeatedNarrator$Params,gao$a
net.minecraft.realms.package-info,gap
net.minecraft.recipebook.PlaceRecipe,acf
net.minecraft.recipebook.ServerPlaceRecipe,acg
net.minecraft.recipebook.package-info,ach
net.minecraft.resources.DelegatingOps,aci
net.minecraft.resources.FileToIdConverter,acj
net.minecraft.resources.HolderSetCodec,ack
net.minecraft.resources.RegistryDataLoader,acl
net.minecraft.resources.RegistryDataLoader$1,acl$1
net.minecraft.resources.RegistryDataLoader$Loader,acl$a
net.minecraft.resources.RegistryDataLoader$RegistryData,acl$b
net.minecraft.resources.RegistryFileCodec,acm
net.minecraft.resources.RegistryFixedCodec,acn
net.minecraft.resources.RegistryOps,aco
net.minecraft.resources.RegistryOps$1,aco$1
net.minecraft.resources.RegistryOps$2,aco$2
net.minecraft.resources.RegistryOps$RegistryInfo,aco$a
net.minecraft.resources.RegistryOps$RegistryInfoLookup,aco$b
net.minecraft.resources.ResourceKey,acp
net.minecraft.resources.ResourceKey$InternKey,acp$a
net.minecraft.resources.ResourceLocation,acq
net.minecraft.resources.ResourceLocation$Dummy,acq$a
net.minecraft.resources.ResourceLocation$Serializer,acq$b
net.minecraft.resources.package-info,acr
net.minecraft.server.Bootstrap,acs
net.minecraft.server.Bootstrap$1,acs$1
net.minecraft.server.ChainedJsonException,act
net.minecraft.server.ChainedJsonException$Entry,act$a
net.minecraft.server.ConsoleInput,acu
net.minecraft.server.DebugLoggedPrintStream,acv
net.minecraft.server.Eula,acw
net.minecraft.server.LoggedPrintStream,acx
net.minecraft.server.Main,net.minecraft.server.Main
net.minecraft.server.Main$1,net.minecraft.server.Main$1
net.minecraft.server.MinecraftServer,net.minecraft.server.MinecraftServer
net.minecraft.server.MinecraftServer$1,net.minecraft.server.MinecraftServer$1
net.minecraft.server.MinecraftServer$ReloadableResources,net.minecraft.server.MinecraftServer$a
net.minecraft.server.MinecraftServer$ServerResourcePackInfo,net.minecraft.server.MinecraftServer$b
net.minecraft.server.MinecraftServer$TimeProfiler,net.minecraft.server.MinecraftServer$c
net.minecraft.server.MinecraftServer$TimeProfiler$1,net.minecraft.server.MinecraftServer$c$1
net.minecraft.server.PlayerAdvancements,acy
net.minecraft.server.PlayerAdvancements$1,acy$1
net.minecraft.server.RegistryLayer,acz
net.minecraft.server.ReloadableServerResources,ada
net.minecraft.server.RunningOnDifferentThreadException,adb
net.minecraft.server.ServerAdvancementManager,adc
net.minecraft.server.ServerFunctionLibrary,add
net.minecraft.server.ServerFunctionManager,ade
net.minecraft.server.ServerFunctionManager$ExecutionContext,ade$a
net.minecraft.server.ServerFunctionManager$ExecutionContext$AbortingReturnValueConsumer,ade$a$a
net.minecraft.server.ServerFunctionManager$QueuedCommand,ade$b
net.minecraft.server.ServerFunctionManager$TraceCallbacks,ade$c
net.minecraft.server.ServerInterface,adf
net.minecraft.server.ServerScoreboard,adg
net.minecraft.server.ServerScoreboard$Method,adg$a
net.minecraft.server.Services,adh
net.minecraft.server.TickTask,adi
net.minecraft.server.WorldLoader,adj
net.minecraft.server.WorldLoader$DataLoadContext,adj$a
net.minecraft.server.WorldLoader$DataLoadOutput,adj$b
net.minecraft.server.WorldLoader$InitConfig,adj$c
net.minecraft.server.WorldLoader$PackConfig,adj$d
net.minecraft.server.WorldLoader$ResultFactory,adj$e
net.minecraft.server.WorldLoader$WorldDataSupplier,adj$f
net.minecraft.server.WorldStem,adk
net.minecraft.server.advancements.AdvancementVisibilityEvaluator,adl
net.minecraft.server.advancements.AdvancementVisibilityEvaluator$Output,adl$a
net.minecraft.server.advancements.AdvancementVisibilityEvaluator$VisibilityRule,adl$b
net.minecraft.server.advancements.package-info,adm
net.minecraft.server.bossevents.CustomBossEvent,adn
net.minecraft.server.bossevents.CustomBossEvents,ado
net.minecraft.server.bossevents.package-info,adp
net.minecraft.server.chase.ChaseClient,adq
net.minecraft.server.chase.ChaseClient$TeleportTarget,adq$a
net.minecraft.server.chase.ChaseServer,adr
net.minecraft.server.chase.ChaseServer$PlayerPosition,adr$a
net.minecraft.server.chase.package-info,ads
net.minecraft.server.commands.AdvancementCommands,adt
net.minecraft.server.commands.AdvancementCommands$Action,adt$a
net.minecraft.server.commands.AdvancementCommands$Action$1,adt$a$1
net.minecraft.server.commands.AdvancementCommands$Action$2,adt$a$2
net.minecraft.server.commands.AdvancementCommands$Mode,adt$b
net.minecraft.server.commands.AttributeCommand,adu
net.minecraft.server.commands.BanIpCommands,adv
net.minecraft.server.commands.BanListCommands,adw
net.minecraft.server.commands.BanPlayerCommands,adx
net.minecraft.server.commands.BossBarCommands,ady
net.minecraft.server.commands.ChaseCommand,adz
net.minecraft.server.commands.ClearInventoryCommands,aea
net.minecraft.server.commands.CloneCommands,aeb
net.minecraft.server.commands.CloneCommands$CloneBlockInfo,aeb$a
net.minecraft.server.commands.CloneCommands$CommandFunction,aeb$b
net.minecraft.server.commands.CloneCommands$DimensionAndPosition,aeb$c
net.minecraft.server.commands.CloneCommands$Mode,aeb$d
net.minecraft.server.commands.DamageCommand,aec
net.minecraft.server.commands.DataPackCommand,aed
net.minecraft.server.commands.DataPackCommand$Inserter,aed$a
net.minecraft.server.commands.DeOpCommands,aee
net.minecraft.server.commands.DebugCommand,aef
net.minecraft.server.commands.DebugCommand$Tracer,aef$a
net.minecraft.server.commands.DebugMobSpawningCommand,aeg
net.minecraft.server.commands.DebugPathCommand,aeh
net.minecraft.server.commands.DefaultGameModeCommands,aei
net.minecraft.server.commands.DifficultyCommand,aej
net.minecraft.server.commands.EffectCommands,aek
net.minecraft.server.commands.EmoteCommands,ael
net.minecraft.server.commands.EnchantCommand,aem
net.minecraft.server.commands.ExecuteCommand,aen
net.minecraft.server.commands.ExecuteCommand$CommandNumericPredicate,aen$a
net.minecraft.server.commands.ExecuteCommand$CommandPredicate,aen$b
net.minecraft.server.commands.ExperienceCommand,aeo
net.minecraft.server.commands.ExperienceCommand$Type,aeo$a
net.minecraft.server.commands.FillBiomeCommand,aep
net.minecraft.server.commands.FillCommand,aeq
net.minecraft.server.commands.FillCommand$Mode,aeq$a
net.minecraft.server.commands.ForceLoadCommand,aer
net.minecraft.server.commands.FunctionCommand,aes
net.minecraft.server.commands.GameModeCommand,aet
net.minecraft.server.commands.GameRuleCommand,aeu
net.minecraft.server.commands.GameRuleCommand$1,aeu$1
net.minecraft.server.commands.GiveCommand,aev
net.minecraft.server.commands.HelpCommand,aew
net.minecraft.server.commands.ItemCommands,aex
net.minecraft.server.commands.JfrCommand,aey
net.minecraft.server.commands.KickCommand,aez
net.minecraft.server.commands.KillCommand,afa
net.minecraft.server.commands.ListPlayersCommand,afb
net.minecraft.server.commands.LocateCommand,afc
net.minecraft.server.commands.LootCommand,afd
net.minecraft.server.commands.LootCommand$Callback,afd$a
net.minecraft.server.commands.LootCommand$DropConsumer,afd$b
net.minecraft.server.commands.LootCommand$TailProvider,afd$c
net.minecraft.server.commands.MsgCommand,afe
net.minecraft.server.commands.OpCommand,aff
net.minecraft.server.commands.PardonCommand,afg
net.minecraft.server.commands.PardonIpCommand,afh
net.minecraft.server.commands.ParticleCommand,afi
net.minecraft.server.commands.PerfCommand,afj
net.minecraft.server.commands.PlaceCommand,afk
net.minecraft.server.commands.PlaySoundCommand,afl
net.minecraft.server.commands.PublishCommand,afm
net.minecraft.server.commands.RaidCommand,afn
net.minecraft.server.commands.RecipeCommand,afo
net.minecraft.server.commands.ReloadCommand,afp
net.minecraft.server.commands.ResetChunksCommand,afq
net.minecraft.server.commands.ReturnCommand,afr
net.minecraft.server.commands.RideCommand,afs
net.minecraft.server.commands.SaveAllCommand,aft
net.minecraft.server.commands.SaveOffCommand,afu
net.minecraft.server.commands.SaveOnCommand,afv
net.minecraft.server.commands.SayCommand,afw
net.minecraft.server.commands.ScheduleCommand,afx
net.minecraft.server.commands.ScoreboardCommand,afy
net.minecraft.server.commands.SeedCommand,afz
net.minecraft.server.commands.SetBlockCommand,aga
net.minecraft.server.commands.SetBlockCommand$Filter,aga$a
net.minecraft.server.commands.SetBlockCommand$Mode,aga$b
net.minecraft.server.commands.SetPlayerIdleTimeoutCommand,agb
net.minecraft.server.commands.SetSpawnCommand,agc
net.minecraft.server.commands.SetWorldSpawnCommand,agd
net.minecraft.server.commands.SpawnArmorTrimsCommand,age
net.minecraft.server.commands.SpectateCommand,agf
net.minecraft.server.commands.SpreadPlayersCommand,agg
net.minecraft.server.commands.SpreadPlayersCommand$Position,agg$a
net.minecraft.server.commands.StopCommand,agh
net.minecraft.server.commands.StopSoundCommand,agi
net.minecraft.server.commands.SummonCommand,agj
net.minecraft.server.commands.TagCommand,agk
net.minecraft.server.commands.TeamCommand,agl
net.minecraft.server.commands.TeamMsgCommand,agm
net.minecraft.server.commands.TeleportCommand,agn
net.minecraft.server.commands.TeleportCommand$LookAt,agn$a
net.minecraft.server.commands.TellRawCommand,ago
net.minecraft.server.commands.TimeCommand,agp
net.minecraft.server.commands.TitleCommand,agq
net.minecraft.server.commands.TriggerCommand,agr
net.minecraft.server.commands.WardenSpawnTrackerCommand,ags
net.minecraft.server.commands.WeatherCommand,agt
net.minecraft.server.commands.WhitelistCommand,agu
net.minecraft.server.commands.WorldBorderCommand,agv
net.minecraft.server.commands.data.BlockDataAccessor,agw
net.minecraft.server.commands.data.BlockDataAccessor$1,agw$1
net.minecraft.server.commands.data.DataAccessor,agx
net.minecraft.server.commands.data.DataCommands,agy
net.minecraft.server.commands.data.DataCommands$DataManipulator,agy$a
net.minecraft.server.commands.data.DataCommands$DataManipulatorDecorator,agy$b
net.minecraft.server.commands.data.DataCommands$DataProvider,agy$c
net.minecraft.server.commands.data.DataCommands$StringProcessor,agy$d
net.minecraft.server.commands.data.EntityDataAccessor,agz
net.minecraft.server.commands.data.EntityDataAccessor$1,agz$1
net.minecraft.server.commands.data.StorageDataAccessor,aha
net.minecraft.server.commands.data.StorageDataAccessor$1,aha$1
net.minecraft.server.commands.data.package-info,ahb
net.minecraft.server.commands.package-info,ahc
net.minecraft.server.dedicated.DedicatedPlayerList,ahd
net.minecraft.server.dedicated.DedicatedServer,ahe
net.minecraft.server.dedicated.DedicatedServer$1,ahe$1
net.minecraft.server.dedicated.DedicatedServerProperties,ahf
net.minecraft.server.dedicated.DedicatedServerProperties$WorldDimensionData,ahf$a
net.minecraft.server.dedicated.DedicatedServerSettings,ahg
net.minecraft.server.dedicated.ServerWatchdog,ahh
net.minecraft.server.dedicated.ServerWatchdog$1,ahh$1
net.minecraft.server.dedicated.Settings,ahi
net.minecraft.server.dedicated.Settings$MutableValue,ahi$a
net.minecraft.server.dedicated.package-info,ahj
net.minecraft.server.gui.MinecraftServerGui,ahk
net.minecraft.server.gui.MinecraftServerGui$1,ahk$1
net.minecraft.server.gui.MinecraftServerGui$2,ahk$2
net.minecraft.server.gui.PlayerListComponent,ahl
net.minecraft.server.gui.StatsComponent,ahm
net.minecraft.server.gui.package-info,ahn
net.minecraft.server.level.BlockDestructionProgress,aho
net.minecraft.server.level.ChunkHolder,ahp
net.minecraft.server.level.ChunkHolder$1,ahp$1
net.minecraft.server.level.ChunkHolder$ChunkLoadingFailure,ahp$a
net.minecraft.server.level.ChunkHolder$ChunkLoadingFailure$1,ahp$a$1
net.minecraft.server.level.ChunkHolder$ChunkSaveDebug,ahp$b
net.minecraft.server.level.ChunkHolder$LevelChangeListener,ahp$c
net.minecraft.server.level.ChunkHolder$PlayerProvider,ahp$d
net.minecraft.server.level.ChunkLevel,ahq
net.minecraft.server.level.ChunkLevel$1,ahq$1
net.minecraft.server.level.ChunkMap,ahr
net.minecraft.server.level.ChunkMap$1,ahr$1
net.minecraft.server.level.ChunkMap$2,ahr$2
net.minecraft.server.level.ChunkMap$DistanceManager,ahr$a
net.minecraft.server.level.ChunkMap$TrackedEntity,ahr$b
net.minecraft.server.level.ChunkTaskPriorityQueue,ahs
net.minecraft.server.level.ChunkTaskPriorityQueueSorter,aht
net.minecraft.server.level.ChunkTaskPriorityQueueSorter$Message,aht$a
net.minecraft.server.level.ChunkTaskPriorityQueueSorter$Release,aht$b
net.minecraft.server.level.ChunkTracker,ahu
net.minecraft.server.level.ColumnPos,ahv
net.minecraft.server.level.DemoMode,ahw
net.minecraft.server.level.DistanceManager,ahx
net.minecraft.server.level.DistanceManager$ChunkTicketTracker,ahx$a
net.minecraft.server.level.DistanceManager$FixedPlayerDistanceChunkTracker,ahx$b
net.minecraft.server.level.DistanceManager$PlayerTicketTracker,ahx$c
net.minecraft.server.level.FullChunkStatus,ahy
net.minecraft.server.level.PlayerMap,ahz
net.minecraft.server.level.PlayerRespawnLogic,aia
net.minecraft.server.level.SectionTracker,aib
net.minecraft.server.level.ServerBossEvent,aic
net.minecraft.server.level.ServerChunkCache,aid
net.minecraft.server.level.ServerChunkCache$ChunkAndHolder,aid$a
net.minecraft.server.level.ServerChunkCache$MainThreadExecutor,aid$b
net.minecraft.server.level.ServerEntity,aie
net.minecraft.server.level.ServerLevel,aif
net.minecraft.server.level.ServerLevel$EntityCallbacks,aif$a
net.minecraft.server.level.ServerPlayer,aig
net.minecraft.server.level.ServerPlayer$1,aig$1
net.minecraft.server.level.ServerPlayer$2,aig$2
net.minecraft.server.level.ServerPlayerGameMode,aih
net.minecraft.server.level.ThreadedLevelLightEngine,aii
net.minecraft.server.level.ThreadedLevelLightEngine$TaskType,aii$a
net.minecraft.server.level.Ticket,aij
net.minecraft.server.level.TicketType,aik
net.minecraft.server.level.TickingTracker,ail
net.minecraft.server.level.WorldGenRegion,aim
net.minecraft.server.level.package-info,ain
net.minecraft.server.level.progress.ChunkProgressListener,aio
net.minecraft.server.level.progress.ChunkProgressListenerFactory,aip
net.minecraft.server.level.progress.LoggerChunkProgressListener,aiq
net.minecraft.server.level.progress.ProcessorChunkProgressListener,air
net.minecraft.server.level.progress.StoringChunkProgressListener,ais
net.minecraft.server.level.progress.package-info,ait
net.minecraft.server.network.FilteredText,aiu
net.minecraft.server.network.LegacyQueryHandler,aiv
net.minecraft.server.network.MemoryServerHandshakePacketListenerImpl,aiw
net.minecraft.server.network.ServerConnectionListener,aix
net.minecraft.server.network.ServerConnectionListener$1,aix$1
net.minecraft.server.network.ServerConnectionListener$2,aix$2
net.minecraft.server.network.ServerConnectionListener$LatencySimulator,aix$a
net.minecraft.server.network.ServerConnectionListener$LatencySimulator$DelayedMessage,aix$a$a
net.minecraft.server.network.ServerGamePacketListenerImpl,aiy
net.minecraft.server.network.ServerGamePacketListenerImpl$1,aiy$1
net.minecraft.server.network.ServerGamePacketListenerImpl$2,aiy$2
net.minecraft.server.network.ServerGamePacketListenerImpl$EntityInteraction,aiy$a
net.minecraft.server.network.ServerHandshakePacketListenerImpl,aiz
net.minecraft.server.network.ServerHandshakePacketListenerImpl$1,aiz$1
net.minecraft.server.network.ServerLoginPacketListenerImpl,aja
net.minecraft.server.network.ServerLoginPacketListenerImpl$1,aja$1
net.minecraft.server.network.ServerLoginPacketListenerImpl$State,aja$a
net.minecraft.server.network.ServerPlayerConnection,ajb
net.minecraft.server.network.ServerStatusPacketListenerImpl,ajc
net.minecraft.server.network.TextFilter,ajd
net.minecraft.server.network.TextFilter$1,ajd$1
net.minecraft.server.network.TextFilterClient,aje
net.minecraft.server.network.TextFilterClient$IgnoreStrategy,aje$a
net.minecraft.server.network.TextFilterClient$JoinOrLeaveEncoder,aje$b
net.minecraft.server.network.TextFilterClient$MessageEncoder,aje$c
net.minecraft.server.network.TextFilterClient$PlayerContext,aje$d
net.minecraft.server.network.TextFilterClient$RequestFailedException,aje$e
net.minecraft.server.network.package-info,ajf
net.minecraft.server.package-info,ajg
net.minecraft.server.packs.AbstractPackResources,ajh
net.minecraft.server.packs.BuiltInMetadata,aji
net.minecraft.server.packs.FeatureFlagsMetadataSection,ajj
net.minecraft.server.packs.FilePackResources,ajk
net.minecraft.server.packs.PackResources,ajl
net.minecraft.server.packs.PackResources$ResourceOutput,ajl$a
net.minecraft.server.packs.PackType,ajm
net.minecraft.server.packs.PathPackResources,ajn
net.minecraft.server.packs.VanillaPackResources,ajo
net.minecraft.server.packs.VanillaPackResourcesBuilder,ajp
net.minecraft.server.packs.linkfs.DummyFileAttributes,ajq
net.minecraft.server.packs.linkfs.LinkFSFileStore,ajr
net.minecraft.server.packs.linkfs.LinkFSPath,ajs
net.minecraft.server.packs.linkfs.LinkFSPath$1,ajs$1
net.minecraft.server.packs.linkfs.LinkFSPath$2,ajs$2
net.minecraft.server.packs.linkfs.LinkFSPath$3,ajs$3
net.minecraft.server.packs.linkfs.LinkFSProvider,ajt
net.minecraft.server.packs.linkfs.LinkFSProvider$1,ajt$1
net.minecraft.server.packs.linkfs.LinkFSProvider$2,ajt$2
net.minecraft.server.packs.linkfs.LinkFileSystem,aju
net.minecraft.server.packs.linkfs.LinkFileSystem$Builder,aju$a
net.minecraft.server.packs.linkfs.LinkFileSystem$DirectoryEntry,aju$b
net.minecraft.server.packs.linkfs.PathContents,ajv
net.minecraft.server.packs.linkfs.PathContents$1,ajv$1
net.minecraft.server.packs.linkfs.PathContents$2,ajv$2
net.minecraft.server.packs.linkfs.PathContents$DirectoryContents,ajv$a
net.minecraft.server.packs.linkfs.PathContents$FileContents,ajv$b
net.minecraft.server.packs.linkfs.package-info,ajw
net.minecraft.server.packs.metadata.MetadataSectionSerializer,ajx
net.minecraft.server.packs.metadata.MetadataSectionType,ajy
net.minecraft.server.packs.metadata.MetadataSectionType$1,ajy$1
net.minecraft.server.packs.metadata.pack.PackMetadataSection,ajz
net.minecraft.server.packs.metadata.pack.PackMetadataSectionSerializer,aka
net.minecraft.server.packs.metadata.pack.package-info,akb
net.minecraft.server.packs.metadata.package-info,akc
net.minecraft.server.packs.package-info,akd
net.minecraft.server.packs.repository.BuiltInPackSource,ake
net.minecraft.server.packs.repository.FolderRepositorySource,akf
net.minecraft.server.packs.repository.Pack,akg
net.minecraft.server.packs.repository.Pack$Info,akg$a
net.minecraft.server.packs.repository.Pack$Position,akg$b
net.minecraft.server.packs.repository.Pack$ResourcesSupplier,akg$c
net.minecraft.server.packs.repository.PackCompatibility,akh
net.minecraft.server.packs.repository.PackRepository,aki
net.minecraft.server.packs.repository.PackSource,akj
net.minecraft.server.packs.repository.PackSource$1,akj$1
net.minecraft.server.packs.repository.RepositorySource,akk
net.minecraft.server.packs.repository.ServerPacksSource,akl
net.minecraft.server.packs.repository.package-info,akm
net.minecraft.server.packs.resources.CloseableResourceManager,akn
net.minecraft.server.packs.resources.FallbackResourceManager,ako
net.minecraft.server.packs.resources.FallbackResourceManager$1ResourceWithSourceAndIndex,ako$a
net.minecraft.server.packs.resources.FallbackResourceManager$EntryStack,ako$b
net.minecraft.server.packs.resources.FallbackResourceManager$LeakedResourceWarningInputStream,ako$c
net.minecraft.server.packs.resources.FallbackResourceManager$PackEntry,ako$d
net.minecraft.server.packs.resources.FallbackResourceManager$ResourceWithSource,ako$e
